,Well_Number,Depth_MD,Pick_Name,x,y,FM,Group
21152,15/24a- 4,4290,Humber,0.6605,58.198111
21773,14/20- 1,1321,Montrose,-0.092972,58.33725
21774,14/20- 10,1284,Montrose,-0.122056,58.354194
21775,14/20- 11,1361,Montrose,-0.107444,58.334972
21776,14/20- 12,1241,Montrose,-0.12235,58.402917
21777,14/20- 13,1350,Montrose,-0.122311,58.402975
21778,14/20- 14,1360,Montrose,-0.122258,58.403044
21780,14/20- 2,1311,Montrose,-0.144361,58.341944
21783,14/20- 5,1248,Montrose,-0.123069,58.394375
21785,14/20- 7,1326,Montrose,-0.040917,58.383806
21786,14/20- 8,1276,Montrose,-0.105806,58.411472
21787,14/20- 9,1283,Montrose,-0.018611,58.496492
21823,15/11/2001,1408,Montrose,0.076583,58.501389
21827,15/11b- 5,1621,Montrose,0.183678,58.539964
21828,15/12/2001,1471,Montrose,0.308333,58.502778
21833,15/13- 2,1575,Montrose,0.532242,58.556597
21834,15/13- 3,1557,Montrose,0.498966,58.570784
21836,15/13a- 4Z,1787,Montrose,0.561278,58.557111
21848,15/16- 5,1613,Montrose,0.098481,58.372842
21854,15/16b- 20,1615,Montrose,0.115931,58.389639
21856,15/17- 10,1629,Montrose,0.271001,58.410675
21861,15/17- 15,1692,Montrose,0.370972,58.390833
21866,15/17- 25,1716,Montrose,0.213889,58.380417
21869,15/17- 4,1490,Montrose,0.289194,58.484361
21871,15/17- 6,1450,Montrose,0.213972,58.471167
21872,15/17- 7,1640,Montrose,0.226389,58.432194
21873,15/17- 8A,1713,Montrose,0.374278,58.368583
21874,15/17- 9,1662,Montrose,0.257556,58.401
21875,15/18- 1,1540,Montrose,0.417472,58.457611
21876,15/18- 2,1652,Montrose,0.488861,58.420453
21882,15/19- 1,1776,Montrose,0.650536,58.415197
21883,15/19- 2,1647,Montrose,0.662111,58.491056
21886,15/19- 5,1875,Montrose,0.67725,58.390417
21903,15/21- 1,1471,Montrose,0.085333,58.222667
21923,15/21a- 51,1426,Montrose,0.115194,58.233972
21924,15/21a- 55,1532,Montrose,0.121194,58.250278
21928,15/21b- 21,1582,Montrose,0.124629,58.209128
21929,15/21b- 45,1367,Montrose,0.019889,58.243806
21930,15/21b- 47,1542,Montrose,0.035786,58.315033
21931,15/21b- 50,1490,Montrose,0.133839,58.226953
21935,15/22- 14,2024,Montrose,0.322722,58.247711
21958,15/23d- 13,2046,Montrose,0.566752,58.20268
21960,15/24a- 4,2006,Montrose,0.6605,58.198111
22715,14/20- 1,871,Moray,-0.092972,58.33725
22849,15/13a- 4Z,1547,Moray,0.561278,58.557111
22855,15/21a- 55,1356,Moray,0.121194,58.250278
22856,15/21b- 47,1091,Moray,0.035786,58.315033
22913,14/20- 10,811,Moray,-0.122056,58.354194
22914,14/20- 11,850,Moray,-0.107444,58.334972
22915,14/20- 12,771,Moray,-0.12235,58.402917
22916,14/20- 13,781,Moray,-0.122311,58.402975
22917,14/20- 14,779,Moray,-0.122258,58.403044
22919,14/20- 2,807,Moray,-0.144361,58.341944
22922,14/20- 5,792,Moray,-0.123069,58.394375
22924,14/20- 7,857,Moray,-0.040917,58.383806
22925,14/20- 8,803,Moray,-0.105806,58.411472
22926,14/20- 9,798,Moray,-0.018611,58.496492
22952,15/11/2001,852,Moray,0.076583,58.501389
22956,15/11b- 5,941,Moray,0.183678,58.539964
22957,15/12/2001,1032,Moray,0.308333,58.502778
22961,15/13- 2,1230,Moray,0.532242,58.556597
22962,15/13- 3,1120,Moray,0.498966,58.570784
22975,15/16- 5,1058,Moray,0.098481,58.372842
22980,15/16b- 20,1075,Moray,0.115931,58.389639
22982,15/17- 10,1162,Moray,0.271001,58.410675
22987,15/17- 15,1380,Moray,0.370972,58.390833
22991,15/17- 25,1159,Moray,0.213889,58.380417
22994,15/17- 4,1039,Moray,0.289194,58.484361
22996,15/17- 6,1018,Moray,0.213972,58.471167
22997,15/17- 7,1048,Moray,0.226389,58.432194
22998,15/17- 8A,1501,Moray,0.374278,58.368583
22999,15/17- 9,1189,Moray,0.257556,58.401
23000,15/18- 1,1245,Moray,0.417472,58.457611
23001,15/18- 2,1408,Moray,0.488861,58.420453
23007,15/19- 1,1528,Moray,0.650536,58.415197
23008,15/19- 2,1419,Moray,0.662111,58.491056
23011,15/19- 5,1630,Moray,0.67725,58.390417
23025,15/21- 1,1100,Moray,0.085333,58.222667
23041,15/21a- 51,1117,Moray,0.115194,58.233972
23045,15/21b- 45,933,Moray,0.019889,58.243806
23046,15/21b- 50,1174,Moray,0.133839,58.226953
23051,15/22- 14,1592,Moray,0.322722,58.247711
23071,15/24a- 4,1809,Moray,0.6605,58.198111
23731,15/23d- 13,1775,Moray,0.566752,58.20268
23824,15/17- 15,3957,Old Red,0.370972,58.390833
23952,15/21- 1,2359,Rotliegend,0.085333,58.222667
23954,15/21b- 21,2829,Rotliegend,0.124629,58.209128
24083,15/16b- 20,170,Stronsay,0.115931,58.389639
24084,15/17- 25,451,Stronsay,0.213889,58.380417
24094,15/23d- 13,1186,Stronsay,0.566752,58.20268
24170,15/21b- 50,673,Stronsay,0.133839,58.226953
24246,14/20- 1,560,Stronsay,-0.092972,58.33725
24247,14/20- 10,533,Stronsay,-0.122056,58.354194
24248,14/20- 11,558,Stronsay,-0.107444,58.334972
24249,14/20- 12,516,Stronsay,-0.12235,58.402917
24250,14/20- 13,515,Stronsay,-0.122311,58.402975
24251,14/20- 14,513,Stronsay,-0.122258,58.403044
24253,14/20- 2,537,Stronsay,-0.144361,58.341944
24256,14/20- 5,517,Stronsay,-0.123069,58.394375
24258,14/20- 7,562,Stronsay,-0.040917,58.383806
24259,14/20- 9,501,Stronsay,-0.018611,58.496492
24279,15/11/2001,507,Stronsay,0.076583,58.501389
24283,15/11b- 5,391,Stronsay,0.183678,58.539964
24284,15/12/2001,564,Stronsay,0.308333,58.502778
24287,15/13- 2,642,Stronsay,0.532242,58.556597
24288,15/13- 3,625,Stronsay,0.498966,58.570784
24300,15/16- 5,588,Stronsay,0.098481,58.372842
24304,15/17- 10,618,Stronsay,0.271001,58.410675
24309,15/17- 15,671,Stronsay,0.370972,58.390833
24314,15/17- 4,566,Stronsay,0.289194,58.484361
24316,15/17- 6,550,Stronsay,0.213972,58.471167
24317,15/17- 7,574,Stronsay,0.226389,58.432194
24318,15/17- 8A,696,Stronsay,0.374278,58.368583
24319,15/17- 9,617,Stronsay,0.257556,58.401
24320,15/18- 1,651,Stronsay,0.417472,58.457611
24321,15/18- 2,721,Stronsay,0.488861,58.420453
24326,15/19- 1,1013,Stronsay,0.650536,58.415197
24327,15/19- 2,945,Stronsay,0.662111,58.491056
24330,15/19- 5,1102,Stronsay,0.67725,58.390417
24337,15/21- 1,629,Stronsay,0.085333,58.222667
24352,15/21b- 45,738,Stronsay,0.019889,58.243806
24371,15/24a- 4,1013,Stronsay,0.6605,58.198111
24887,15/21a- 51,2873,Humber,0.115194,58.233972
24958,14/20- 1,2485,Zechstein,-0.092972,58.33725
24959,14/20- 10,3130,Zechstein,-0.122056,58.354194
24960,14/20- 11,2550,Zechstein,-0.107444,58.334972
24961,14/20- 13,3124,Zechstein,-0.122311,58.402975
24962,14/20- 14,3224,Zechstein,-0.122258,58.403044
24963,14/20- 2,2633,Zechstein,-0.144361,58.341944
24966,14/20- 7,3502,Zechstein,-0.040917,58.383806
24967,14/20- 8,3138,Zechstein,-0.105806,58.411472
24968,14/20- 9,2975,Zechstein,-0.018611,58.496492
24981,15/11/2001,2143,Zechstein,0.076583,58.501389
24984,15/12/2001,3009,Zechstein,0.308333,58.502778
24987,15/13- 2,2347,Zechstein,0.532242,58.556597
24988,15/13- 3,2352,Zechstein,0.498966,58.570784
24995,15/17- 10,3718,Zechstein,0.271001,58.410675
24998,15/17- 4,2853,Zechstein,0.289194,58.484361
25000,15/17- 9,4488,Zechstein,0.257556,58.401
25001,15/18- 1,2824,Zechstein,0.417472,58.457611
25002,15/18- 2,3170,Zechstein,0.488861,58.420453
25004,15/19- 1,2457,Zechstein,0.650536,58.415197
25005,15/19- 2,2010,Zechstein,0.662111,58.491056
25007,15/21- 1,2287,Zechstein,0.085333,58.222667
25009,15/21a- 51,3012,Zechstein,0.115194,58.233972
25010,15/21a- 55,3651,Zechstein,0.121194,58.250278
25011,15/21b- 21,2807,Zechstein,0.124629,58.209128
25368,15/16b- 18,556,Grid Sst,0.110507772,58.45168343
25755,15/16b- 18,833,Skroo Sst,0.110507772,58.45168343
25863,15/16b- 18,760,Middle Mousa,0.110507772,58.45168343
26799,14/20b- 29,2940,Scapa Sst,-0.012078701,58.46504559,,
26969,14/20b- 29,994,Upper Dornoch Sst,-0.012078701,58.46504559,DORNOCH,MORAY
26970,15/16b- 18,1139,Upper Dornoch Sst,0.110507772,58.45168343,DORNOCH,MORAY
27264,14/20b- 29,1125,Forties Sst,-0.012078701,58.46504559,DORNOCH,MORAY
27279,15/16b- 18,1470,Lower Dornoch Sst,0.110507772,58.45168343,DORNOCH,MORAY
27445,14/20b- 29,885,Beauly,-0.012078701,58.46504559,BEAULY,MORAY
27446,15/16b- 18,1024,Beauly,0.110507772,58.45168343,BEAULY,MORAY
27612,15/16b- 18,1024,Beauly,0.110507772,58.45168343,BEAULY,MORAY
27785,14/20b- 29,1806,Andrew Sst,-0.012078701,58.46504559,LOWER LISTA,MONTROSE
27786,15/16b- 18,1786,Andrew Sst,0.110507772,58.45168343,LOWER LISTA,MONTROSE
27927,15/16b- 18,3878,Claymore Sst,0.110507772,58.45168343,,
27943,14/20b- 29,2994,Piper,-0.012078701,58.46504559,,
27946,15/16b- 18,3956,Piper,0.110507772,58.45168343,,
27964,14/20b- 29,3056,Sgiath,-0.012078701,58.46504559,,
27965,15/16b- 18,4030,Sgiath,0.110507772,58.45168343,,
27972,14/20b- 29,2124,Chalk,-0.012078701,58.46504559,-,CHALK
27975,15/16b- 18,2241,Chalk,0.110507772,58.45168343,-,CHALK
30791,14/20b- 32,160,Holocene (Recent),-0.077406,58.405103,,
30792,14/20b- 32,827,Holocene (Recent),-0.077406,58.405103,,
30793,14/20b- 32,856,Holocene (Recent),-0.077406,58.405103,,
30794,14/20b- 32,924,Holocene (Recent),-0.077406,58.405103,,
30795,14/20b- 32,997,Holocene (Recent),-0.077406,58.405103,,
30796,14/20b- 32,1087,Holocene (Recent),-0.077406,58.405103,,
30797,14/20b- 32,1143,Holocene (Recent),-0.077406,58.405103,,
30798,14/20b- 32,1324,Holocene (Recent),-0.077406,58.405103,,
30799,14/20b- 32,1541,Holocene (Recent),-0.077406,58.405103,,
30800,14/20b- 32,1593,Holocene (Recent),-0.077406,58.405103,,
30801,14/20b- 32,1985,Holocene (Recent),-0.077406,58.405103,,
30802,14/20b- 32,2046,Upper Cretaceous,-0.077406,58.405103,,
30803,14/20b- 32,2198,Upper Cretaceous,-0.077406,58.405103,,
30804,14/20b- 32,2500,Upper Cretaceous,-0.077406,58.405103,,
30805,14/20b- 32,2558,Upper Cretaceous,-0.077406,58.405103,,
30806,14/20b- 32,2559,Upper Cretaceous,-0.077406,58.405103
30807,14/20b- 32,2670,Lower Cretaceous,-0.077406,58.405103
30808,14/20b- 32,2791,Lower Cretaceous,-0.077406,58.405103
30809,14/20b- 32,2848,Lower Cretaceous,-0.077406,58.405103
30810,14/20b- 32,2987,Lower Cretaceous,-0.077406,58.405103
30811,14/20b- 32,3037,Lower Cretaceous,-0.077406,58.405103
30812,14/20b- 32,3132,Upper Jurassic,-0.077406,58.405103
30813,14/20b- 32,3135,Upper Jurassic,-0.077406,58.405103
30814,14/20b- 32,3240,Upper Triassic,-0.077406,58.405103
33910,14/20b- 30,122,Quaternary,-0.171486,58.459021
33911,14/20b- 30,695,Quaternary,-0.171486,58.459021
33912,14/20b- 30,717,Unknown,-0.171486,58.459021
33913,14/20b- 30,850,Palaeocene,-0.171486,58.459021
33914,14/20b- 30,961,Palaeocene,-0.171486,58.459021
33915,14/20b- 30,1241,Palaeocene,-0.171486,58.459021
33916,14/20b- 30,1505,Palaeocene,-0.171486,58.459021
33917,14/20b- 30,1529,Palaeocene,-0.171486,58.459021,,
33918,14/20b- 30,1533,Palaeocene,-0.171486,58.459021,,
33919,14/20b- 30,2103,Palaeocene,-0.171486,58.459021,,
33920,14/20b- 30,2226,Palaeocene,-0.171486,58.459021,,
33921,14/20b- 30,2249,Upper Cretaceous,-0.171486,58.459021,,
33922,14/20b- 30,2285,Upper Cretaceous,-0.171486,58.459021,,
33923,14/20b- 30,2792,Upper Cretaceous,-0.171486,58.459021,,
33924,14/20b- 30,2857,Upper Cretaceous,-0.171486,58.459021,,
33925,14/20b- 30,2859,Upper Cretaceous,-0.171486,58.459021,,
33926,14/20b- 30,2900,Lower Cretaceous,-0.171486,58.459021,,
33927,14/20b- 30,2935,Albian,-0.171486,58.459021,-,-
33928,14/20b- 30,3025,Albian,-0.171486,58.459021,-,-
33929,14/20b- 30,3063,Aptian,-0.171486,58.459021,-,-
33930,14/20b- 30,3146,Aptian,-0.171486,58.459021,-,-
33931,14/20b- 30,3173,Barremian,-0.171486,58.459021,-,-
33932,14/20b- 30,3294,Barremian,-0.171486,58.459021,-,-
33933,14/20b- 30,3329,Barremian,-0.171486,58.459021,-,-
33934,14/20b- 30,3369,Hauterivian,-0.171486,58.459021,,
33935,14/20b- 30,3481,Hauterivian,-0.171486,58.459021,,
33936,14/20b- 30,3573,Hauterivian,-0.171486,58.459021,,
33937,14/20b- 30,3673,Ryazanian,-0.171486,58.459021,,
33938,14/20b- 30,3697,Volgian,-0.171486,58.459021,,
33939,14/20b- 30,3859,Volgian,-0.171486,58.459021,,
33940,14/20b- 30,3932,Volgian,-0.171486,58.459021,,
33941,14/20b- 30,3954,Volgian,-0.171486,58.459021,,
33942,14/20b- 30,3968,Volgian,-0.171486,58.459021,,
33943,14/20b- 30,3985,Kimmeridgian(offshore),-0.171486,58.459021,,
33944,14/20b- 30,3999,Triassic,-0.171486,58.459021,,
33945,14/20b- 30,4125,Permian,-0.171486,58.459021,,
34029,15/13a- 7Z,165,Quaternary,0.533232,58.564559,,
34030,15/13a- 7Z,183,Quaternary,0.533232,58.564559,,
34031,15/13a- 7Z,194,Quaternary,0.533232,58.564559,,
34032,15/13a- 7Z,209,Quaternary,0.533232,58.564559,,
34033,15/13a- 7Z,241,Quaternary,0.533232,58.564559,,
34034,15/13a- 7Z,340,Pliocene,0.533232,58.564559,,
34035,15/13a- 7Z,641,Pliocene,0.533232,58.564559,,
34036,15/13a- 7Z,1335,Pliocene,0.533232,58.564559,,
34037,15/13a- 7Z,1985,Lower Palaeocene,0.533232,58.564559,,
34038,15/13a- 7Z,2053,Maastrichtian,0.533232,58.564559,,
34039,15/13a- 7Z,2101,Campanian,0.533232,58.564559,-,
34040,15/13a- 7Z,2113,Barremian,0.533232,58.564559,-,-
34041,15/13a- 7Z,2124,Oxfordian,0.533232,58.564559,,
34042,15/13a- 7Z,2125,Oxfordian,0.533232,58.564559,,
34043,15/13a- 7Z,2135,Bathonian,0.533232,58.564559,,
34044,15/13a- 7Z,2179,Triassic,0.533232,58.564559,,
34634,15/17- 21,169,Holocene (Recent),0.368019,58.42531,,
34635,15/17- 21,457,Oligocene,0.368019,58.42531,,
34636,15/17- 21,650,Eocene,0.368019,58.42531,,
34637,15/17- 21,1433,Lower Eocene,0.368019,58.42531,,
34638,15/17- 21,1631,Palaeocene,0.368019,58.42531,,
34639,15/17- 21,1800,Palaeocene,0.368019,58.42531,,
34640,15/17- 21,1914,Palaeocene,0.368019,58.42531,,
34641,15/17- 21,2128,Palaeocene,0.368019,58.42531,,
34642,15/17- 21,2836,Palaeocene,0.368019,58.42531,,
34643,15/17- 21,2924,Palaeocene,0.368019,58.42531,,
34644,15/17- 21,2965,Upper Cretaceous,0.368019,58.42531,,
34645,15/17- 21,3205,Upper Cretaceous,0.368019,58.42531,,
34646,15/17- 21,3566,Upper Cretaceous,0.368019,58.42531,,
34647,15/17- 21,3612,Upper Cretaceous,0.368019,58.42531,,
34648,15/17- 21,3616,Cenomanian,0.368019,58.42531,,
34649,15/17- 21,3629,Albian,0.368019,58.42531,-,-
34650,15/17- 21,3656,Albian,0.368019,58.42531,-,-
34651,15/17- 21,3671,Aptian,0.368019,58.42531,-,-
34652,15/17- 21,3677,Aptian,0.368019,58.42531,-,-
34653,15/17- 21,3681,Aptian,0.368019,58.42531,-,-
34654,15/17- 21,3689,Aptian,0.368019,58.42531,-,-
34655,15/17- 21,3689,Aptian,0.368019,58.42531,-,-
34656,15/17- 21,3710,Hauterivian,0.368019,58.42531,,
34657,15/17- 21,3720,Hauterivian,0.368019,58.42531,,
34658,15/17- 21,3729,Kimmeridgian(offshore),0.368019,58.42531,,
34659,15/17- 21,3737,Kimmeridgian(offshore),0.368019,58.42531,,
34660,15/17- 21,3743,Kimmeridgian(offshore),0.368019,58.42531,,
34661,15/17- 21,3806,Kimmeridgian(offshore),0.368019,58.42531,,
34662,15/17- 21,3809,Oxfordian,0.368019,58.42531,,
34663,15/17- 21,3830,Oxfordian,0.368019,58.42531,,
34664,15/17- 21,3849,Middle Jurassic,0.368019,58.42531,,
34665,15/17- 21,4029,Triassic,0.368019,58.42531,,
34666,15/17- 21,4124,Upper Permian(Zechstein),0.368019,58.42531,,
34667,15/17- 21,4180,Visean,0.368019,58.42531,,
34701,15/17- 24,167,Unknown,0.336831,58.357231,,
34702,15/17- 24,506,Unknown,0.336831,58.357231,,
34703,15/17- 24,657,Tertiary,0.336831,58.357231,,
34704,15/17- 24,1436,Lower Eocene,0.336831,58.357231,,
34705,15/17- 24,1554,Lower Eocene,0.336831,58.357231,,
34706,15/17- 24,1603,Thanetian,0.336831,58.357231,,
34707,15/17- 24,1670,Thanetian,0.336831,58.357231,,
34708,15/17- 24,1767,Thanetian,0.336831,58.357231,,
34709,15/17- 24,1926,Thanetian,0.336831,58.357231,,
34710,15/17- 24,2402,Thanetian,0.336831,58.357231,,
34711,15/17- 24,2442,Thanetian,0.336831,58.357231,,
34712,15/17- 24,2484,Danian,0.336831,58.357231,EKOFISK,CHALK
34713,15/17- 24,2527,Maastrichtian,0.336831,58.357231,,
34714,15/17- 24,2731,Maastrichtian,0.336831,58.357231,,
34715,15/17- 24,2792,Campanian,0.336831,58.357231,-,
34716,15/17- 24,3146,Turonian,0.336831,58.357231,,
34717,15/17- 24,3186,Turonian,0.336831,58.357231,,
34718,15/17- 24,3200,Turonian,0.336831,58.357231,,
34719,15/17- 24,3211,Turonian,0.336831,58.357231,,
34720,15/17- 24,3230,Turonian,0.336831,58.357231,,
34721,15/17- 24,3244,Turonian,0.336831,58.357231,,
34722,15/17- 24,3246,Cenomanian,0.336831,58.357231,,
34723,15/17- 24,3252,Cenomanian,0.336831,58.357231,,
34724,15/17- 24,3296,Cenomanian,0.336831,58.357231,,
34725,15/17- 24,3338,Cenomanian,0.336831,58.357231,,
34726,15/17- 24,3373,Albian,0.336831,58.357231,-,-
34727,15/17- 24,3444,Albian,0.336831,58.357231,-,-
34728,15/17- 24,3463,Aptian,0.336831,58.357231,-,-
34729,15/17- 24,3518,Aptian,0.336831,58.357231,-,-
34730,15/17- 24,3526,Aptian,0.336831,58.357231,-,-
34731,15/17- 24,3537,Aptian,0.336831,58.357231,-,-
34732,15/17- 24,3539,Barremian,0.336831,58.357231,-,-
34733,15/17- 24,3837,Hauterivian,0.336831,58.357231,,
34734,15/17- 24,3959,Valanginian,0.336831,58.357231
34735,15/17- 24,4059,Valanginian,0.336831,58.357231
34736,15/17- 24,4090,Ryazanian,0.336831,58.357231
34737,15/17- 24,4116,Volgian,0.336831,58.357231
34738,15/17- 24,4145,Volgian,0.336831,58.357231
34739,15/17- 24,4323,Volgian,0.336831,58.357231
34740,15/17- 24,4457,Kimmeridgian(offshore),0.336831,58.357231
34741,15/17- 24,4552,Kimmeridgian(offshore),0.336831,58.357231
34742,15/17- 24,4564,Kimmeridgian(offshore),0.336831,58.357231
34743,15/17- 24,4632,Kimmeridgian(offshore),0.336831,58.357231
34744,15/17- 24,4638,Oxfordian,0.336831,58.357231
34745,15/17- 24,4667,Oxfordian,0.336831,58.357231
34746,15/17- 24,4702,Oxfordian,0.336831,58.357231
34747,15/17- 24,4729,Middle Jurassic,0.336831,58.357231
34748,15/17- 24,4745,Middle Jurassic,0.336831,58.357231
34749,15/17- 24,4776,Unknown,0.336831,58.357231
35567,15/18b- 11,1068,Middle Eocene,0.523409,58.487705,,
35568,15/18b- 11,1121,Lower Eocene,0.523409,58.487705,,
35569,15/18b- 11,1214,Lower Eocene,0.523409,58.487705,,
35570,15/18b- 11,1273,Lower Eocene,0.523409,58.487705,,
35571,15/18b- 11,1309,Lower Eocene,0.523409,58.487705,,
35572,15/18b- 11,1486,Lower Eocene,0.523409,58.487705,,
35573,15/18b- 11,1513,Lower Eocene,0.523409,58.487705,,
35574,15/18b- 11,1540,Lower Eocene,0.523409,58.487705,,
35575,15/18b- 11,1555,Lower Eocene,0.523409,58.487705,,
35576,15/18b- 11,1564,Thanetian,0.523409,58.487705,,
35577,15/18b- 11,1567,Thanetian,0.523409,58.487705,,
35578,15/18b- 11,1628,Thanetian,0.523409,58.487705,,
35579,15/18b- 11,1800,Lower Palaeocene,0.523409,58.487705,,
35580,15/18b- 11,2034,Danian,0.523409,58.487705,EKOFISK,CHALK
35581,15/18b- 11,2062,Danian,0.523409,58.487705,EKOFISK,CHALK
35582,15/18b- 11,2092,Danian,0.523409,58.487705,EKOFISK,CHALK
35583,15/18b- 11,2109,Maastrichtian,0.523409,58.487705
35584,15/18b- 11,2171,Maastrichtian,0.523409,58.487705
35585,15/18b- 11,2190,Hauterivian,0.523409,58.487705
35586,15/18b- 11,2192,Hauterivian,0.523409,58.487705
35587,15/18b- 11,2195,Hauterivian,0.523409,58.487705
35588,15/18b- 11,2209,Middle Jurassic,0.523409,58.487705
35589,15/18b- 11,2209,Middle Jurassic,0.523409,58.487705
35590,15/19- 9,172,Holocene (Recent),0.604822,58.428069
35591,15/19- 9,829,Holocene (Recent),0.604822,58.428069
35592,15/19- 9,911,Lower Oligocene,0.604822,58.428069
35593,15/19- 9,1015,Upper Eocene,0.604822,58.428069
35594,15/19- 9,1052,Middle Eocene,0.604822,58.428069
35595,15/19- 9,1258,Middle Eocene,0.604822,58.428069
35596,15/19- 9,1711,Upper Paleocene,0.604822,58.428069
35597,15/19- 9,1920,Upper Paleocene,0.604822,58.428069
35598,15/19- 9,2064,Upper Paleocene,0.604822,58.428069
35599,15/19- 9,2148,Upper Paleocene,0.604822,58.428069
35891,15/21a- 52,134,Holocene (Recent),0.104861,58.229389
35892,15/21a- 52,490,Holocene (Recent),0.104861,58.229389
35893,15/21a- 52,661,Eocene,0.104861,58.229389
35894,15/21a- 52,1399,Eocene,0.104861,58.229389
35895,15/21a- 52,1478,Eocene,0.104861,58.229389
35896,15/21a- 52,1514,Eocene,0.104861,58.229389
35897,15/21a- 52,1823,Eocene,0.104861,58.229389
35898,15/21a- 52,1865,Eocene,0.104861,58.229389
35899,15/21a- 52,2106,Palaeocene,0.104861,58.229389
35900,15/21a- 52,2124,Palaeocene,0.104861,58.229389
35901,15/21a- 52,2203,Palaeocene,0.104861,58.229389
35902,15/21a- 52,2295,Palaeocene,0.104861,58.229389
35903,15/21a- 52,2314,Upper Cretaceous,0.104861,58.229389
35904,15/21a- 52,2450,Upper Cretaceous,0.104861,58.229389
35905,15/21a- 52,2528,Upper Cretaceous,0.104861,58.229389
35906,15/21a- 52,2563,Upper Cretaceous,0.104861,58.229389,,
35907,15/21a- 52,2604,Barremian,0.104861,58.229389,-,-
35908,15/21a- 52,2631,Barremian,0.104861,58.229389,-,-
35909,15/21a- 52,2660,Barremian,0.104861,58.229389,-,-
35910,15/21a- 52,2675,Volgian,0.104861,58.229389,,
35911,15/21a- 52,2678,Oxfordian,0.104861,58.229389,,
35912,15/21a- 52,2710,Oxfordian,0.104861,58.229389,,
35913,15/21a- 52,2743,Oxfordian,0.104861,58.229389,,
35914,15/21a- 52,2758,Middle Jurassic,0.104861,58.229389,,
35915,15/21a- 52,2798,Upper Jurassic,0.104861,58.229389,,
35916,15/21a- 52,2821,Upper Jurassic,0.104861,58.229389,,
35917,15/21a- 52,2836,Upper Jurassic,0.104861,58.229389,,
35918,15/21a- 52,2862,Upper Jurassic,0.104861,58.229389,,
35919,15/21a- 52,2871,Upper Permian(Zechstein),0.104861,58.229389,,
35920,15/21a- 52,,Neogene,0.104861,58.229389,,
35921,15/21a- 52,,Palaeocene,0.104861,58.229389,,
35922,15/21a- 52,,Danian,0.104861,58.229389,EKOFISK,CHALK
35923,15/21a- 52,,Upper Cretaceous,0.104861,58.229389,,
35924,15/21a- 52,,Lower Cretaceous,0.104861,58.229389,,
35925,15/21a- 52,,Upper Jurassic,0.104861,58.229389,,
35926,15/21a- 52,,Middle Jurassic,0.104861,58.229389,,
35927,15/21a- 52,,Upper Permian(Zechstein),0.104861,58.229389,,
36094,15/21b- 49,166,Holocene (Recent),0.063222,58.329083,,
36095,15/21b- 49,594,Tertiary,0.063222,58.329083,,
36096,15/21b- 49,1087,Eocene,0.063222,58.329083,,
36097,15/21b- 49,1177,Eocene,0.063222,58.329083,,
36098,15/21b- 49,1407,Eocene,0.063222,58.329083,,
36099,15/21b- 49,1508,Palaeocene,0.063222,58.329083,,
36100,15/21b- 49,1611,Palaeocene,0.063222,58.329083,,
36101,15/21b- 49,1753,Palaeocene,0.063222,58.329083,,
36102,15/21b- 49,1935,Palaeocene,0.063222,58.329083,,
36103,15/21b- 49,2354,Palaeocene,0.063222,58.329083,,
36104,15/21b- 49,2460,Palaeocene,0.063222,58.329083,,
36105,15/21b- 49,2487,Upper Cretaceous,0.063222,58.329083,,
36106,15/21b- 49,2943,Upper Cretaceous,0.063222,58.329083,,
36107,15/21b- 49,2969,Upper Cretaceous,0.063222,58.329083,,
36108,15/21b- 49,2973,Upper Cretaceous,0.063222,58.329083,,
36109,15/21b- 49,2991,Upper Cretaceous,0.063222,58.329083,,
36110,15/21b- 49,3014,Upper Cretaceous,0.063222,58.329083,,
36111,15/21b- 49,3038,Upper Cretaceous,0.063222,58.329083,,
36112,15/21b- 49,3042,Upper Cretaceous,0.063222,58.329083,,
36113,15/21b- 49,3085,Upper Cretaceous,0.063222,58.329083,,
36114,15/21b- 49,3107,Upper Cretaceous,0.063222,58.329083,,
36115,15/21b- 49,3185,Albian,0.063222,58.329083,-,-
36116,15/21b- 49,3208,Albian,0.063222,58.329083,-,-
36117,15/21b- 49,3244,Albian,0.063222,58.329083,-,-
36118,15/21b- 49,3271,Albian,0.063222,58.329083,-,-
36119,15/21b- 49,3320,Albian,0.063222,58.329083,-,-
36120,15/21b- 49,3362,Aptian,0.063222,58.329083,-,-
36121,15/21b- 49,3389,Aptian,0.063222,58.329083,-,-
36122,15/21b- 49,3406,Aptian,0.063222,58.329083,-,-
36123,15/21b- 49,3411,Barremian,0.063222,58.329083,-,-
36124,15/21b- 49,3425,Barremian,0.063222,58.329083,-,-
36125,15/21b- 49,3458,Barremian,0.063222,58.329083,-,-
36126,15/21b- 49,3551,Valanginian,0.063222,58.329083,,
36127,15/21b- 49,3634,Valanginian,0.063222,58.329083,,
36128,15/21b- 49,3694,Ryazanian,0.063222,58.329083,,
36129,15/21b- 49,3792,Volgian,0.063222,58.329083,,
36130,15/21b- 49,3968,Volgian,0.063222,58.329083,,
36131,15/21b- 49,4005,Volgian,0.063222,58.329083,,
36132,15/21b- 49,4302,Volgian,0.063222,58.329083,,
36133,15/21b- 49,4770,Kimmeridgian(offshore),0.063222,58.329083,,
36134,15/21b- 49,4907,Oxfordian,0.063222,58.329083,,
36135,15/21b- 49,4938,Oxfordian,0.063222,58.329083,,
