,Well_Number,Depth_MD,Pick_Name,x,y
11243,29/10- 5A,2923.0,Balder,1.951321, 56.808957
11244,29/10- 5A,2947.0,Sele,1.951321, 56.808957
11245,29/10- 5A,3008.0,Lista,1.951321, 56.808957
11246,29/10- 5A,3151.0,Maureen,1.951321, 56.808957
11249,29/10- 7,2760.0,Balder,1.823175, 56.739379
11250,29/10- 7,2780.0,Sele,1.823175, 56.739379
11251,29/10- 7,2842.0,Lista,1.823175, 56.739379
11252,29/10- 7,2923.0,Maureen,1.823175, 56.739379
11264,29/11a- 1,1696.0,Balder,1.159731, 56.651625
11265,29/11a- 1,1717.0,Sele,1.159731, 56.651625
11266,29/11a- 1,1776.0,Lista,1.159731, 56.651625
11267,29/11a- 1,1838.0,Maureen,1.159731, 56.651625
11275,29/12- 1,2149.0,Balder,1.3985, 56.631417
11276,29/12- 1,2163.0,Sele,1.3985, 56.631417
11277,29/12- 1,2209.0,Lista,1.3985, 56.631417
11278,29/12- 1,2263.0,Maureen,1.3985, 56.631417
11287,29/12- 2,2325.0,Balder,1.241031, 56.654406
11288,29/12- 2,2360.0,Sele,1.241031, 56.654406
11289,29/12- 2,2440.0,Lista,1.241031, 56.654406
11290,29/12- 2,2511.0,Maureen,1.241031, 56.654406
11299,29/13b- 1,2123.0,Balder,1.515678, 56.598094
11300,29/13b- 1,2152.0,Sele,1.515678, 56.598094
11301,29/13b- 1,2204.0,Lista,1.515678, 56.598094
11302,29/13b- 1,2249.0,Maureen,1.515678, 56.598094
11307,29/13b- 2,2394.0,Balder,1.559392, 56.629347
11308,29/13b- 2,2414.0,Sele,1.559392, 56.629347
11309,29/13b- 2,2451.0,Lista,1.559392, 56.629347
11310,29/13b- 2,2518.0,Maureen,1.559392, 56.629347
11319,29/14a- 4,2114.0,Balder,1.630417, 56.524333
11320,29/14a- 4,2126.0,Sele,1.630417, 56.524333
11321,29/14a- 4,2173.0,Lista,1.630417, 56.524333
11322,29/14a- 4,2203.0,Maureen,1.630417, 56.524333
11332,29/14b- 1A,2797.0,Balder,1.709369, 56.655381
11333,29/14b- 1A,2818.0,Sele,1.709369, 56.655381
11334,29/14b- 1A,2840.0,Lista,1.709369, 56.655381
11335,29/14b- 1A,2930.0,Maureen,1.709369, 56.655381
11343,29/14b- 2,2492.0,Balder,1.604631, 56.627725
11344,29/14b- 2,2512.0,Sele,1.604631, 56.627725
11345,29/14b- 2,2539.0,Lista,1.604631, 56.627725
11346,29/14b- 2,2601.0,Maureen,1.604631, 56.627725
11357,29/14b- 3,2667.0,Balder,1.675699, 56.614764
11358,29/14b- 3,2684.0,Sele,1.675699, 56.614764
11359,29/14b- 3,2711.0,Lista,1.675699, 56.614764
11360,29/14b- 3,2774.0,Maureen,1.675699, 56.614764
11368,29/14c- 5,2618.0,Balder,1.613433, 56.628917
11369,29/14c- 5,2637.0,Sele,1.613433, 56.628917
11370,29/14c- 5,2670.0,Lista,1.613433, 56.628917
11371,29/14c- 5,2731.0,Maureen,1.613433, 56.628917
11380,29/15- 1,2865.0,Balder,1.975922, 56.569569
11381,29/15- 1,2926.0,Lista,1.975922, 56.569569
11382,29/15- 1,3024.0,Maureen,1.975922, 56.569569
11392,29/15- 2,2948.0,Balder,1.923548, 56.636947
11393,29/15- 2,2961.0,Sele,1.923548, 56.636947
11394,29/15- 2,2999.0,Lista,1.923548, 56.636947
11395,29/15- 2,3075.0,Maureen,1.923548, 56.636947
11407,29/16- 1,913.0,Balder,1.103194, 56.355611
11408,29/16- 1,969.0,Sele,1.103194, 56.355611
11409,29/16- 1,995.0,Lista,1.103194, 56.355611
11410,29/16- 1,1021.0,Maureen,1.103194, 56.355611
11418,29/18- 1,1592.0,Balder,1.430719, 56.482383
11419,29/18- 1,1637.0,Sele,1.430719, 56.482383
11420,29/18- 1,1666.0,Lista,1.430719, 56.482383
11421,29/18- 1,1677.0,Maureen,1.430719, 56.482383
11429,29/19- 1A,1741.0,Balder,1.711139, 56.402025
11430,29/19- 1A,1759.0,Sele,1.711139, 56.402025
11431,29/19- 1A,1782.0,Lista,1.711139, 56.402025
11432,29/19- 1A,1792.0,Maureen,1.711139, 56.402025
11438,29/19- 2,1905.0,Balder,1.656694, 56.425867
11439,29/19- 2,1937.0,Sele,1.656694, 56.425867
11440,29/19- 2,1978.0,Lista,1.656694, 56.425867
11441,29/19- 2,2013.0,Maureen,1.656694, 56.425867
11449,29/19a- 3,1857.0,Balder,1.722911, 56.434703
11450,29/19a- 3,1878.0,Sele,1.722911, 56.434703
11451,29/19a- 3,1888.0,Lista,1.722911, 56.434703
11452,29/19a- 3,1893.0,Maureen,1.722911, 56.434703
11459,29/20b- 2,1909.0,Balder,1.821178, 56.416772
11460,29/20b- 2,1922.0,Sele,1.821178, 56.416772
11461,29/20b- 2,1929.0,Lista,1.821178, 56.416772
11462,29/20b- 2,1944.0,Maureen,1.821178, 56.416772
11468,29/23- 1,981.0,Balder,1.453611, 56.281389
11469,29/23- 1,997.0,Sele,1.453611, 56.281389
11470,29/23- 1,1011.0,Lista,1.453611, 56.281389
11471,29/23- 1,1024.0,Maureen,1.453611, 56.281389
11481,29/23b- 2,1088.0,Balder,1.495583, 56.171889
11482,29/23b- 2,1132.0,Sele,1.495583, 56.171889
11483,29/23b- 2,1145.0,Lista,1.495583, 56.171889
11484,29/23b- 2,1184.0,Maureen,1.495583, 56.171889
11493,29/24- 1,1282.0,Balder,1.64125, 56.230389
11494,29/24- 1,1326.0,Sele,1.64125, 56.230389
11495,29/24- 1,1337.0,Lista,1.64125, 56.230389
11496,29/24- 1,1371.0,Maureen,1.64125, 56.230389
11504,29/25- 1,1785.0,Balder,1.863078, 56.302753
11505,29/25- 1,1803.0,Sele,1.863078, 56.302753
11506,29/25- 1,1835.0,Lista,1.863078, 56.302753
11515,29/27- 1,1066.0,Balder,1.275694, 56.095806
11516,29/27- 1,1092.0,Sele,1.275694, 56.095806
11517,29/27- 1,1100.0,Lista,1.275694, 56.095806
11518,29/27- 1,1134.0,Maureen,1.275694, 56.095806
11521,30/01- 1,3019.0,Balder,2.179625, 56.960772
11522,30/01- 1,3033.0,Sele,2.179625, 56.960772
11523,30/01- 1,3133.0,Lista,2.179625, 56.960772
11524,30/01- 1,3229.0,Maureen,2.179625, 56.960772
11531,30/01c- 2A,3077.0,Balder,2.162322, 56.949172
11532,30/01c- 2A,3089.0,Sele,2.162322, 56.949172
11533,30/01c- 2A,3132.0,Lista,2.162322, 56.949172
11534,30/01c- 2A,3224.0,Maureen,2.162322, 56.949172
11541,30/01c- 3,3078.0,Balder,2.073528, 56.888222
11542,30/01c- 3,3097.0,Sele,2.073528, 56.888222
11543,30/01c- 3,3174.0,Lista,2.073528, 56.888222
11544,30/01c- 3,3269.0,Maureen,2.073528, 56.888222
11552,30/01c- 4,3120.0,Balder,2.156972, 56.853
11553,30/01c- 4,3139.0,Sele,2.156972, 56.853
11554,30/01c- 4,3223.0,Lista,2.156972, 56.853
11555,30/01c- 4,3297.0,Maureen,2.156972, 56.853
11560,30/01c- 5A,3092.0,Balder,2.175944, 56.865333
11561,30/01c- 5A,3108.0,Sele,2.175944, 56.865333
11562,30/01c- 5A,3200.0,Lista,2.175944, 56.865333
11563,30/01c- 5A,3272.0,Maureen,2.175944, 56.865333
11569,30/01c- 6,3134.0,Balder,2.124144, 56.853936
11570,30/01c- 6,3153.0,Sele,2.124144, 56.853936
11571,30/01c- 6,3223.0,Lista,2.124144, 56.853936
11572,30/01c- 6,3302.0,Maureen,2.124144, 56.853936
11574,30/01f- 8,3122.0,Balder,2.051308, 56.955603
11575,30/01f- 8,3139.0,Sele,2.051308, 56.955603
11576,30/01f- 8,3239.0,Lista,2.051308, 56.955603
11577,30/01f- 8,3328.0,Maureen,2.051308, 56.955603
11586,30/02- 1,3001.0,Balder,2.210722, 56.89425
11587,30/02- 1,3025.0,Sele,2.210722, 56.89425
11588,30/02- 1,3167.0,Lista,2.210722, 56.89425
11589,30/02- 1,3253.0,Maureen,2.210722, 56.89425
11599,30/02a- 2,3103.0,Balder,2.208139, 56.940278
11600,30/02a- 2,3115.0,Sele,2.208139, 56.940278
11601,30/02a- 2,3213.0,Lista,2.208139, 56.940278
11602,30/02a- 2,3282.0,Maureen,2.208139, 56.940278
11608,30/02c- 3,3113.0,Balder,2.255537, 56.849759
11609,30/02c- 3,3136.0,Sele,2.255537, 56.849759
11610,30/02c- 3,3239.0,Lista,2.255537, 56.849759
11611,30/02c- 3,3286.0,Maureen,2.255537, 56.849759
11617,30/02c- 4,3152.0,Balder,2.255597, 56.849763
11618,30/02c- 4,3174.0,Sele,2.255597, 56.849763
11619,30/02c- 4,3272.0,Lista,2.255597, 56.849763
11620,30/02c- 4,3313.0,Maureen,2.255597, 56.849763
11626,30/03a- 1,3061.0,Balder,2.458331, 56.893328
11627,30/03a- 1,3079.0,Sele,2.458331, 56.893328
11628,30/03a- 1,3296.0,Lista,2.458331, 56.893328
11629,30/03a- 1,3370.0,Maureen,2.458331, 56.893328
11633,30/06- 2,2769.0,Balder,2.063889, 56.809814
11634,30/06- 2,2786.0,Sele,2.063889, 56.809814
11635,30/06- 2,2829.0,Lista,2.063889, 56.809814
11636,30/06- 2,2922.0,Maureen,2.063889, 56.809814
11644,30/06- 4,2833.0,Balder,2.089773, 56.724424
11645,30/06- 4,2850.0,Sele,2.089773, 56.724424
11646,30/06- 4,2883.0,Lista,2.089773, 56.724424
11647,30/06- 4,2958.0,Maureen,2.089773, 56.724424
11651,30/07a- 1,2778.0,Balder,2.256444, 56.699389
11652,30/07a- 1,2795.0,Sele,2.256444, 56.699389
11653,30/07a- 1,2865.0,Lista,2.256444, 56.699389
11654,30/07a- 1,2949.0,Maureen,2.256444, 56.699389
11661,30/07a- 10,2886.0,Balder,2.207722, 56.763528
11662,30/07a- 10,2906.0,Sele,2.207722, 56.763528
11663,30/07a- 10,2927.0,Lista,2.207722, 56.763528
11664,30/07a- 10,3043.0,Maureen,2.207722, 56.763528
11668,30/07a- 11Z,2834.0,Balder,2.325833, 56.732167
11669,30/07a- 11Z,2852.0,Sele,2.325833, 56.732167
11670,30/07a- 11Z,2911.0,Lista,2.325833, 56.732167
11671,30/07a- 11Z,2992.0,Maureen,2.325833, 56.732167
11676,30/07a- 12,2931.0,Balder,2.311874, 56.761656
11677,30/07a- 12,2950.0,Sele,2.311874, 56.761656
11678,30/07a- 12,3018.0,Lista,2.311874, 56.761656
11679,30/07a- 12,3066.0,Maureen,2.311874, 56.761656
11687,30/07a- 2,2840.0,Balder,2.217292, 56.699139
11688,30/07a- 2,2854.0,Sele,2.217292, 56.699139
11689,30/07a- 2,2896.0,Lista,2.217292, 56.699139
11690,30/07a- 2,3026.0,Maureen,2.217292, 56.699139
11700,30/07a- 3,2880.0,Balder,2.242611, 56.678333
11701,30/07a- 3,2892.0,Sele,2.242611, 56.678333
11702,30/07a- 3,2952.0,Lista,2.242611, 56.678333
11703,30/07a- 3,3041.0,Maureen,2.242611, 56.678333
11714,30/07a- 4A,2757.0,Balder,2.352017, 56.695253
11715,30/07a- 4A,2768.0,Sele,2.352017, 56.695253
11716,30/07a- 4A,2821.0,Lista,2.352017, 56.695253
11717,30/07a- 4A,2907.0,Maureen,2.352017, 56.695253
11720,30/07a- 5,2880.0,Balder,2.200278, 56.716417
11721,30/07a- 5,2895.0,Sele,2.200278, 56.716417
11722,30/07a- 5,2948.0,Lista,2.200278, 56.716417
11723,30/07a- 5,3044.0,Maureen,2.200278, 56.716417
11729,30/07a- 6,2846.0,Balder,2.302944, 56.677889
11730,30/07a- 6,2857.0,Sele,2.302944, 56.677889
11731,30/07a- 6,2904.0,Lista,2.302944, 56.677889
11732,30/07a- 6,2998.0,Maureen,2.302944, 56.677889
11741,30/07a- 7,2786.0,Balder,2.374528, 56.696222
11742,30/07a- 7,2797.0,Sele,2.374528, 56.696222
11743,30/07a- 7,2861.0,Lista,2.374528, 56.696222
11744,30/07a- 7,2938.0,Maureen,2.374528, 56.696222
11750,30/07a- 8,2818.0,Balder,2.337583, 56.683583
11751,30/07a- 8,2830.0,Sele,2.337583, 56.683583
11752,30/07a- 8,2886.0,Lista,2.337583, 56.683583
11753,30/07a- 8,3011.0,Maureen,2.337583, 56.683583
11755,30/07a- 9,2898.0,Balder,2.307656, 56.737325
11756,30/07a- 9,2918.0,Sele,2.307656, 56.737325
11757,30/07a- 9,2972.0,Lista,2.307656, 56.737325
11758,30/07a- 9,3064.0,Maureen,2.307656, 56.737325
11765,30/08- 1,2945.0,Balder,2.458528, 56.702611
11766,30/08- 1,2962.0,Sele,2.458528, 56.702611
11767,30/08- 1,3018.0,Lista,2.458528, 56.702611
11768,30/08- 1,3157.0,Maureen,2.458528, 56.702611
11774,30/08- 2,3030.0,Balder,2.408201, 56.794283
11775,30/08- 2,3047.0,Sele,2.408201, 56.794283
11777,30/08- 3,2979.0,Balder,2.504606, 56.710508
11778,30/08- 3,2991.0,Sele,2.504606, 56.710508
11779,30/08- 3,3078.0,Lista,2.504606, 56.710508
11780,30/08- 3,3194.0,Maureen,2.504606, 56.710508
11790,30/11a- 2,2876.0,Balder,2.129222, 56.660917
11791,30/11a- 2,2889.0,Sele,2.129222, 56.660917
11792,30/11a- 2,2937.0,Lista,2.129222, 56.660917
11793,30/11a- 2,3048.0,Maureen,2.129222, 56.660917
11797,30/11b- 1,2949.0,Balder,2.081306, 56.553139
11798,30/11b- 1,2968.0,Sele,2.081306, 56.553139
11799,30/11b- 1,3003.0,Lista,2.081306, 56.553139
11800,30/11b- 1,3101.0,Maureen,2.081306, 56.553139
11811,30/11b- 3,3107.0,Balder,2.121622, 56.561223
11812,30/11b- 3,3121.0,Sele,2.121622, 56.561223
11813,30/11b- 3,3166.0,Lista,2.121622, 56.561223
11814,30/11b- 3,3273.0,Maureen,2.121622, 56.561223
11826,30/11b- 4,3074.0,Balder,2.154975, 56.552672
11827,30/11b- 4,3089.0,Sele,2.154975, 56.552672
11828,30/11b- 4,3131.0,Lista,2.154975, 56.552672
11829,30/11b- 4,3235.0,Maureen,2.154975, 56.552672
11838,30/12- 1,2735.0,Balder,2.382889, 56.650347
11839,30/12- 1,2748.0,Sele,2.382889, 56.650347
11840,30/12- 1,2784.0,Lista,2.382889, 56.650347
11841,30/12- 1,2901.0,Maureen,2.382889, 56.650347
11851,30/12b- 2,2922.0,Balder,2.285806, 56.530167
11852,30/12b- 2,2938.0,Sele,2.285806, 56.530167
11853,30/12b- 2,2943.0,Lista,2.285806, 56.530167
11854,30/12b- 2,3117.0,Maureen,2.285806, 56.530167
11862,30/12b- 3,2961.0,Balder,2.275694, 56.515806
11863,30/12b- 3,2973.0,Sele,2.275694, 56.515806
11864,30/12b- 3,3007.0,Lista,2.275694, 56.515806
11865,30/12b- 3,3055.0,Maureen,2.275694, 56.515806
11877,30/12b- 4,2954.0,Balder,2.236767, 56.529436
11878,30/12b- 4,2967.0,Sele,2.236767, 56.529436
11879,30/12b- 4,3007.0,Lista,2.236767, 56.529436
11880,30/12b- 4,3121.0,Maureen,2.236767, 56.529436
11888,30/12b- 6,3011.0,Balder,2.200432, 56.536797
11889,30/12b- 6,3025.0,Sele,2.200432, 56.536797
11890,30/12b- 6,3066.0,Lista,2.200432, 56.536797
11891,30/12b- 6,3148.0,Maureen,2.200432, 56.536797
11900,30/12b- 7,2996.0,Balder,2.27575, 56.581353
11901,30/12b- 7,3011.0,Sele,2.27575, 56.581353
11902,30/12b- 7,3045.0,Lista,2.27575, 56.581353
11903,30/12b- 7,3200.0,Maureen,2.27575, 56.581353
11916,30/12b- 8,2945.0,Balder,2.203381, 56.522575
11917,30/12b- 8,2958.0,Sele,2.203381, 56.522575
11918,30/12b- 8,2988.0,Lista,2.203381, 56.522575
11919,30/12b- 8,3053.0,Maureen,2.203381, 56.522575
11926,30/13- 1,2821.0,Balder,2.529167, 56.567028
11927,30/13- 1,2831.0,Sele,2.529167, 56.567028
11928,30/13- 1,2885.0,Lista,2.529167, 56.567028
11929,30/13- 1,3011.0,Maureen,2.529167, 56.567028
11937,30/13- 2,2791.0,Balder,2.452639, 56.611639
11938,30/13- 2,2804.0,Sele,2.452639, 56.611639
11939,30/13- 2,2858.0,Lista,2.452639, 56.611639
11940,30/13- 2,2987.0,Maureen,2.452639, 56.611639
11951,30/13- 3,2964.0,Balder,2.55275, 56.628389
11952,30/13- 3,2977.0,Sele,2.55275, 56.628389
11953,30/13- 3,3048.0,Lista,2.55275, 56.628389
11954,30/13- 3,3120.0,Maureen,2.55275, 56.628389
11963,30/13- 4,2939.0,Balder,2.497223, 56.650002
11964,30/13- 4,2950.0,Sele,2.497223, 56.650002
11965,30/13- 4,3002.0,Lista,2.497223, 56.650002
11966,30/13- 4,3071.0,Maureen,2.497223, 56.650002
11975,30/13- 5,2881.0,Balder,2.428481, 56.662206
11976,30/13- 5,2894.0,Sele,2.428481, 56.662206
11977,30/13- 5,2958.0,Lista,2.428481, 56.662206
11978,30/13- 5,3024.0,Maureen,2.428481, 56.662206
11987,30/13- 6,3140.0,Balder,2.497536, 56.649791
11988,30/13- 6,3155.0,Sele,2.497536, 56.649791
11989,30/13- 6,3233.0,Lista,2.497536, 56.649791
11990,30/13- 6,3257.0,Maureen,2.497536, 56.649791
11999,30/13- 7,2899.0,Balder,2.573264, 56.591103
12000,30/13- 7,2913.0,Sele,2.573264, 56.591103
12001,30/13- 7,2974.0,Lista,2.573264, 56.591103
12002,30/13- 7,3082.0,Maureen,2.573264, 56.591103
12012,30/13- 8,2688.0,Balder,2.480024, 56.513558
12013,30/13- 8,2702.0,Sele,2.480024, 56.513558
12014,30/13- 8,2754.0,Lista,2.480024, 56.513558
12015,30/13- 8,2829.0,Maureen,2.480024, 56.513558
12019,30/14- 1,2864.0,Balder,2.635583, 56.560278
12020,30/14- 1,2874.0,Sele,2.635583, 56.560278
12021,30/14- 1,2900.0,Lista,2.635583, 56.560278
12022,30/14- 1,3059.0,Maureen,2.635583, 56.560278
12029,30/14- 2,2839.0,Balder,2.616683, 56.584686
12030,30/14- 2,2850.0,Sele,2.616683, 56.584686
12031,30/14- 2,2922.0,Lista,2.616683, 56.584686
12033,30/16- 1,2140.0,Balder,2.028114, 56.412308
12034,30/16- 1,2177.0,Sele,2.028114, 56.412308
12040,30/16- 11,2474.0,Balder,2.112378, 56.370875
12041,30/16- 11,2505.0,Sele,2.112378, 56.370875
12042,30/16- 11,2525.0,Lista,2.112378, 56.370875
12049,30/16- 12,2166.0,Balder,2.005542, 56.442383
12050,30/16- 12,2190.0,Sele,2.005542, 56.442383
12051,30/16- 12,2217.0,Lista,2.005542, 56.442383
12058,30/16- 15,2240.0,Balder,2.055983, 56.454761
12059,30/16- 15,2255.0,Sele,2.055983, 56.454761
12060,30/16- 15,2277.0,Lista,2.055983, 56.454761
12064,30/16- 2,2119.0,Balder,2.070417, 56.387194
12065,30/16- 2,2140.0,Sele,2.070417, 56.387194
12066,30/16- 2,2149.0,Lista,2.070417, 56.387194
12067,30/16- 2,2170.0,Maureen,2.070417, 56.387194
12074,30/16- 3,2167.0,Balder,2.070472, 56.408339
12075,30/16- 3,2191.0,Sele,2.070472, 56.408339
12076,30/16- 3,2213.0,Lista,2.070472, 56.408339
12083,30/16- 4,2222.0,Balder,2.065419, 56.433081
12084,30/16- 4,2234.0,Sele,2.065419, 56.433081
12085,30/16- 4,2249.0,Lista,2.065419, 56.433081
12086,30/16- 4,2263.0,Maureen,2.065419, 56.433081
12093,30/16- 6,2760.0,Balder,2.152722, 56.489389
12094,30/16- 6,2774.0,Sele,2.152722, 56.489389
12095,30/16- 6,2798.0,Lista,2.152722, 56.489389
12096,30/16- 6,2862.0,Maureen,2.152722, 56.489389
12104,30/16- 7,2793.0,Balder,2.146167, 56.485306
12105,30/16- 7,2806.0,Sele,2.146167, 56.485306
12106,30/16- 7,2837.0,Lista,2.146167, 56.485306
12107,30/16- 7,2901.0,Maureen,2.146167, 56.485306
12113,30/16- 8,2155.0,Balder,2.118778, 56.367736
12114,30/16- 8,2178.0,Sele,2.118778, 56.367736
12115,30/16- 8,2198.0,Lista,2.118778, 56.367736
12122,30/16- 9,2234.0,Balder,2.133806, 56.389278
12123,30/16- 9,2253.0,Sele,2.133806, 56.389278
12124,30/16- 9,2286.0,Lista,2.133806, 56.389278
12129,30/17a- 1,2668.0,Balder,2.208167, 56.395889
12130,30/17a- 1,2688.0,Sele,2.208167, 56.395889
12131,30/17a- 1,2716.0,Lista,2.208167, 56.395889
12141,30/17a- 10,2818.0,Balder,2.257917, 56.391
12142,30/17a- 10,2830.0,Sele,2.257917, 56.391
12143,30/17a- 10,2868.0,Lista,2.257917, 56.391
12144,30/17a- 10,2911.0,Maureen,2.257917, 56.391
12153,30/17a- 12,3017.0,Balder,2.2552, 56.394872
12154,30/17a- 12,3033.0,Sele,2.2552, 56.394872
12155,30/17a- 12,3056.0,Lista,2.2552, 56.394872
12156,30/17a- 12,3130.0,Maureen,2.2552, 56.394872
12168,30/17a- 13,2969.0,Balder,2.255131, 56.394831
12169,30/17a- 13,2983.0,Sele,2.255131, 56.394831
12170,30/17a- 13,3031.0,Lista,2.255131, 56.394831
12171,30/17a- 13,3074.0,Maureen,2.255131, 56.394831
12179,30/17a- 4,2682.0,Balder,2.203333, 56.414194
12180,30/17a- 4,2709.0,Sele,2.203333, 56.414194
12181,30/17a- 4,2737.0,Lista,2.203333, 56.414194
12182,30/17a- 4,2793.0,Maureen,2.203333, 56.414194
12194,30/17b- 2,2920.0,Balder,2.293722, 56.461417
12195,30/17b- 2,2934.0,Sele,2.293722, 56.461417
12196,30/17b- 2,2980.0,Lista,2.293722, 56.461417
12197,30/17b- 2,3077.0,Maureen,2.293722, 56.461417
12205,30/17b- 3,2963.0,Balder,2.291556, 56.434278
12206,30/17b- 3,2980.0,Sele,2.291556, 56.434278
12207,30/17b- 3,3024.0,Lista,2.291556, 56.434278
12208,30/17b- 3,3101.0,Maureen,2.291556, 56.434278
12216,30/17b- 5,2922.0,Balder,2.365833, 56.441083
12217,30/17b- 5,2943.0,Sele,2.365833, 56.441083
12218,30/17b- 5,2976.0,Lista,2.365833, 56.441083
12219,30/17b- 5,3018.0,Maureen,2.365833, 56.441083
12227,30/17b- 6,2957.0,Balder,2.267139, 56.457889
12228,30/17b- 6,2972.0,Sele,2.267139, 56.457889
12229,30/17b- 6,3012.0,Lista,2.267139, 56.457889
12230,30/17b- 6,3096.0,Maureen,2.267139, 56.457889
12237,30/17b- 7,2923.0,Balder,2.307111, 56.464611
12238,30/17b- 7,2939.0,Sele,2.307111, 56.464611
12239,30/17b- 7,2981.0,Lista,2.307111, 56.464611
12240,30/17b- 7,3070.0,Maureen,2.307111, 56.464611
12246,30/17b- 8,2931.0,Balder,2.202083, 56.458861
12247,30/17b- 8,2945.0,Sele,2.202083, 56.458861
12248,30/17b- 8,2979.0,Lista,2.202083, 56.458861
12249,30/17b- 8,3048.0,Maureen,2.202083, 56.458861
12260,30/17b- 9,2944.0,Balder,2.237901, 56.472794
12261,30/17b- 9,2959.0,Sele,2.237901, 56.472794
12262,30/17b- 9,2997.0,Lista,2.237901, 56.472794
12263,30/17b- 9,3071.0,Maureen,2.237901, 56.472794
12273,30/18- 1,2754.0,Balder,2.545556, 56.426944
12274,30/18- 1,2765.0,Sele,2.545556, 56.426944
12275,30/18- 1,2813.0,Lista,2.545556, 56.426944
12276,30/18- 1,2856.0,Maureen,2.545556, 56.426944
12278,30/18- 2,2838.0,Balder,2.561806, 56.441806
12279,30/18- 2,2851.0,Sele,2.561806, 56.441806
12280,30/18- 2,2903.0,Lista,2.561806, 56.441806
12281,30/18- 2,2960.0,Maureen,2.561806, 56.441806
12290,30/18- 3,2767.0,Balder,2.547617, 56.427563
12291,30/18- 3,2780.0,Sele,2.547617, 56.427563
12292,30/18- 3,2833.0,Lista,2.547617, 56.427563
12293,30/18- 3,2917.0,Maureen,2.547617, 56.427563
12303,30/18- 4,2936.0,Balder,2.528322, 56.354611
12304,30/18- 4,2949.0,Sele,2.528322, 56.354611
12305,30/18- 4,3002.0,Lista,2.528322, 56.354611
12306,30/18- 4,3117.0,Maureen,2.528322, 56.354611
12313,30/18- 5,2932.0,Balder,2.506192, 56.417311
12314,30/18- 5,2944.0,Sele,2.506192, 56.417311
12315,30/18- 5,3002.0,Lista,2.506192, 56.417311
12316,30/18- 5,3118.0,Maureen,2.506192, 56.417311
12319,30/19- 1,2930.0,Lista,2.704272, 56.446725
12320,30/19- 1,3048.0,Maureen,2.704272, 56.446725
12325,30/19- 2,2590.0,Balder,2.728811, 56.428444
12326,30/19- 2,2600.0,Sele,2.728811, 56.428444
12327,30/19- 2,2662.0,Lista,2.728811, 56.428444
12328,30/19- 2,2698.0,Maureen,2.728811, 56.428444
12333,30/19a- 3,3091.0,Balder,2.7588, 56.441164
12334,30/19a- 3,3097.0,Sele,2.7588, 56.441164
12335,30/19a- 3,3136.0,Lista,2.7588, 56.441164
12336,30/19a- 3,3150.0,Maureen,2.7588, 56.441164
12340,30/19a- 4,3031.0,Balder,2.779508, 56.393219
12341,30/19a- 4,3043.0,Sele,2.779508, 56.393219
12342,30/19a- 4,3063.0,Lista,2.779508, 56.393219
12343,30/19a- 4,3121.0,Maureen,2.779508, 56.393219
12346,30/19a- 6,2912.0,Balder,2.708358, 56.412325
12347,30/19a- 6,2919.0,Sele,2.708358, 56.412325
12348,30/19a- 6,2940.0,Lista,2.708358, 56.412325
12349,30/19a- 6,3046.0,Maureen,2.708358, 56.412325
12360,30/21- 1,1928.0,Balder,2.055956, 56.269353
12361,30/21- 1,1940.0,Sele,2.055956, 56.269353
12362,30/21- 1,1956.0,Lista,2.055956, 56.269353
12363,30/21- 1,2001.0,Maureen,2.055956, 56.269353
12374,30/22b- 1,2619.0,Balder,2.371644, 56.269958
12375,30/22b- 1,2640.0,Sele,2.371644, 56.269958
12376,30/22b- 1,2668.0,Lista,2.371644, 56.269958
12377,30/22b- 1,2704.0,Maureen,2.371644, 56.269958
12390,30/22b- 2,2406.0,Balder,2.237464, 56.315075
12391,30/22b- 2,2440.0,Sele,2.237464, 56.315075
12392,30/22b- 2,2470.0,Lista,2.237464, 56.315075
12393,30/22b- 2,2495.0,Maureen,2.237464, 56.315075
12403,30/23- 1,2274.0,Balder,2.469778, 56.171417
12404,30/23- 1,2297.0,Sele,2.469778, 56.171417
12405,30/23- 1,2314.0,Lista,2.469778, 56.171417
12406,30/23- 1,2347.0,Maureen,2.469778, 56.171417
12418,30/23- 2A,2769.0,Balder,2.456164, 56.268133
12419,30/23- 2A,2785.0,Sele,2.456164, 56.268133
12420,30/23- 2A,2817.0,Lista,2.456164, 56.268133
12421,30/23- 2A,2861.0,Maureen,2.456164, 56.268133
12430,30/23a- 3,2441.0,Balder,2.556333, 56.194639
12431,30/23a- 3,2459.0,Sele,2.556333, 56.194639
12432,30/23a- 3,2483.0,Lista,2.556333, 56.194639
12433,30/23a- 3,2519.0,Maureen,2.556333, 56.194639
12445,30/24- 1,2532.0,Balder,2.771278, 56.174389
12446,30/24- 1,2549.0,Sele,2.771278, 56.174389
12447,30/24- 1,2571.0,Lista,2.771278, 56.174389
12448,30/24- 1,2608.0,Maureen,2.771278, 56.174389
12483,30/24- 15,2622.0,Balder,2.688694, 56.189
12484,30/24- 15,2641.0,Sele,2.688694, 56.189
12485,30/24- 15,2676.0,Lista,2.688694, 56.189
12486,30/24- 15,2708.0,Maureen,2.688694, 56.189
12535,30/24- 20,2528.0,Balder,2.770481, 56.188561
12536,30/24- 20,2544.0,Sele,2.770481, 56.188561
12537,30/24- 20,2573.0,Lista,2.770481, 56.188561
12538,30/24- 20,2612.0,Maureen,2.770481, 56.188561
12547,30/24- 21,2694.0,Balder,2.682167, 56.206333
